"id","Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
"11 8 2014 Punta Baja 17",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47,-115.4138,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Castro","11:03","11:09",15.3,16.5,14,5,NA,17,"Sebastes","serranoides","Sebastes serranoides",NA,21,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 17",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47,-115.4138,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Castro","11:03","11:09",15.3,16.5,14,5,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,44,">40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 17",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47,-115.4138,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Castro","11:03","11:09",15.3,16.5,14,5,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,47,">40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 17",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47,-115.4138,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Castro","11:03","11:09",15.3,16.5,14,5,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,55,">40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 2",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97065,-115.8167,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","5",14,17,12.8,5,NA,2,"Sebastes","auriculatus","Sebastes auriculatus",NA,30,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 2",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97065,-115.8167,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","5",14,17,12.8,5,NA,2,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,23,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 3",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97094,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","09:50","10:00",22.2,22,16,3,NA,3,"Caulolatilus","princeps","Caulolatilus princeps",NA,20,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 3",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97094,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","09:50","10:00",22.2,22,16,3,NA,3,"Paralabrax","nebulifer","Paralabrax nebulifer",NA,15,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 3",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97094,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","09:50","10:00",22.2,22,16,3,NA,3,"Sebastes","auriculatus","Sebastes auriculatus",NA,15,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 5",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97005,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","10:40","10:44",16,16,16,6,NA,5,"Oxyjulis","californica","Oxyjulis californica",NA,5,"0a5",10,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 5",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97005,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","10:40","10:44",16,16,16,6,NA,5,"Oxyjulis","californica","Oxyjulis californica",NA,9,"6a10",5,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 5",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97005,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","10:40","10:44",16,16,16,6,NA,5,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",20,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 5",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97005,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","10:40","10:44",16,16,16,6,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,45,">40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 6",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97056,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","3","9",21.3,21.3,16,6,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,18,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 6",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97056,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","3","9",21.3,21.3,16,6,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,24,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 7",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97095,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","5","10",15,14.7,16,6,NA,7,"Paralabrax","nebulifer","Paralabrax nebulifer",NA,28,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 7",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97095,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","5","10",15,14.7,16,6,NA,7,"Sebastes","auriculatus","Sebastes auriculatus",NA,22,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 7",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97095,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","5","10",15,14.7,16,6,NA,7,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,25,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 7",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97095,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","5","10",15,14.7,16,6,NA,7,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,28,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 7",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.97095,-115.8169,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","5","10",15,14.7,16,6,NA,7,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,40,"30a40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 8",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.96996,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","10:30","10:37",18,21.2,16,4,NA,8,"Sebastes","auriculatus","Sebastes auriculatus",NA,25,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 8",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.96996,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","10:30","10:37",18,21.2,16,4,NA,8,"Sebastes","auriculatus","Sebastes auriculatus",NA,30,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 8",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.96996,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","10:30","10:37",18,21.2,16,4,NA,8,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,15,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 8",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.96996,-115.8203,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","10:30","10:37",18,21.2,16,4,NA,8,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,55,">40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 9",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47469,-115.4139,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","11:08","11:12",13.6,15,16,4,NA,9,"Embiotoca","jacksoni","Embiotoca jacksoni",NA,15,"11a20",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 9",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47469,-115.4139,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","11:08","11:12",13.6,15,16,4,NA,9,"Sebastes","auriculatus","Sebastes auriculatus",NA,25,"20a30",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 9",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47469,-115.4139,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","11:08","11:12",13.6,15,16,4,NA,9,"Sebastes","auriculatus","Sebastes auriculatus",NA,35,"30a40",1,"La Rampa - La Rampita"
"11 8 2014 Punta Baja 9",11,8,2014,"Baja California","Punta Rompiente","La Rampa",29.47469,-115.4139,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","11:08","11:12",13.6,15,16,4,NA,9,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,30,"20a30",1,"La Rampa - La Rampita"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Holocanthus","passer","Holocanthus passer","A",22.5,"20a30",2,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Hypsypops","rubicundus","Hypsypops rubicundus","A",15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Johnrandallia","nigrirostris","Johnrandallia nigrirostris",NA,15,"11a20",3,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Johnrandallia","nigrirostris","Johnrandallia nigrirostris",NA,22.5,"20a30",4,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 15",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","09:06","09:13",5.1,5.7,22,9,NA,15,"Nicholsina","denticulata","Nicholsina denticulata",NA,22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 16",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67164,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","10:17","10:24",4.6,4.2,22,9,NA,16,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",5,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 16",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67164,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Roger Romero","10:17","10:24",4.6,4.2,22,9,NA,16,"Semicossyphus","pulcher","Semicossyphus pulcher","M",22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 17",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Gustavo Hinojosa","09:20","09:27",5.2,6.1,21.2,9,NA,17,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",8,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 17",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66191,-112.1709,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Gustavo Hinojosa","09:20","09:27",5.2,6.1,21.2,9,NA,17,"Hypsypops","rubicundus","Hypsypops rubicundus","J",22.5,"20a30",3,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 18",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67164,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Gustavo Hinojosa","10:37","10:45",6.1,6.1,21.2,9,NA,18,"Holocanthus","passer","Holocanthus passer","A",22.5,"20a30",3,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 18",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67164,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Gustavo Hinojosa","10:37","10:45",6.1,6.1,21.2,9,NA,18,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",6,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 18",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67164,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Gustavo Hinojosa","10:37","10:45",6.1,6.1,21.2,9,NA,18,"Paralabrax","maculatofasciatus","Paralabrax maculatofasciatus","A",22.5,"20a30",2,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 19",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67154,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Norberto Velez","09:01","09:11",3.8,6.4,23,5,NA,19,"Calamus","brachysomus","Calamus brachysomus",NA,22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 19",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67154,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Norberto Velez","09:01","09:11",3.8,6.4,23,5,NA,19,"Chromis","atrilobata","Chromis atrilobata","A",15,"11a20",12,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 19",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67154,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Norberto Velez","09:01","09:11",3.8,6.4,23,5,NA,19,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",4,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 19",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67154,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Norberto Velez","09:01","09:11",3.8,6.4,23,5,NA,19,"Paralabrax","maculatofasciatus","Paralabrax maculatofasciatus",NA,15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 20",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.7097,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","08:58","09:03",4.2,6.3,22,6,NA,20,"Calamus","brachysomus","Calamus brachysomus",NA,15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 20",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.7097,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","08:58","09:03",4.2,6.3,22,6,NA,20,"Holocanthus","passer","Holocanthus passer","A",15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 20",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.7097,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","08:58","09:03",4.2,6.3,22,6,NA,20,"Hypsypops","rubicundus","Hypsypops rubicundus","A",15,"11a20",4,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 20",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.7097,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","08:58","09:03",4.2,6.3,22,6,NA,20,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 21",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:15","10:20",6.9,7.7,22,6,NA,21,"Calamus","brachysomus","Calamus brachysomus",NA,15,"11a20",2,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 21",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:15","10:20",6.9,7.7,22,6,NA,21,"Calamus","brachysomus","Calamus brachysomus",NA,22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 21",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:15","10:20",6.9,7.7,22,6,NA,21,"Hypsypops","rubicundus","Hypsypops rubicundus","A",15,"11a20",3,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 21",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:15","10:20",6.9,7.7,22,6,NA,21,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",3,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 21",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:15","10:20",6.9,7.7,22,6,NA,21,"Johnrandallia","nigrirostris","Johnrandallia nigrirostris",NA,15,"11a20",2,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 22",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.16643,-112.1708,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Cipriano Romero","09:10","09:15",5,2.2,23,4,NA,22,"Calamus","brachysomus","Calamus brachysomus",NA,22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 22",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.16643,-112.1708,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Cipriano Romero","09:10","09:15",5,2.2,23,4,NA,22,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",4,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 22",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.16643,-112.1708,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Cipriano Romero","09:10","09:15",5,2.2,23,4,NA,22,"Semicossyphus","pulcher","Semicossyphus pulcher","M",22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 23",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67107,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Cipriano Romero","10:31","10:38",7,7,23,4,NA,23,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",6,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 23",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67107,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Cipriano Romero","10:31","10:38",7,7,23,4,NA,23,"Hypsypops","rubicundus","Hypsypops rubicundus","J",15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 24",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Alfonso Romero","08:51","08:57",5.7,6.1,21,7,NA,24,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",8,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 25",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.6811,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Alfonso Romero","10:13","10:20",7.8,7.5,21,7,NA,25,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",7,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 26",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","08:56","09:05",4,6.4,21,6,NA,26,"Chaetodon","humeralis","Chaetodon humeralis",NA,15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 26",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","08:56","09:05",4,6.4,21,6,NA,26,"Holocanthus","passer","Holocanthus passer","A",15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 26",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","08:56","09:05",4,6.4,21,6,NA,26,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",10,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 26",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","08:56","09:05",4,6.4,21,6,NA,26,"Pomacanthus","zonipectus","Pomacanthus zonipectus","A",22.5,"20a30",7,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 26",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.66203,-112.171,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","08:56","09:05",4,6.4,21,6,NA,26,"Semicossyphus","pulcher","Semicossyphus pulcher","M",22.5,"20a30",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 27",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","10:15","10:21",8.1,7.4,21,6,NA,27,"Calamus","brachysomus","Calamus brachysomus",NA,15,"11a20",1,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 27",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","10:15","10:21",8.1,7.4,21,6,NA,27,"Hypsypops","rubicundus","Hypsypops rubicundus","A",15,"11a20",2,"Gran Reserva - Piedra Patos"
"12 10 2011 El Progresista 27",12,10,2011,"Baja California Sur","Puerto Mateo","Gran Reserva",24.67167,-112.1681,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Omar Rangel","10:15","10:21",8.1,7.4,21,6,NA,27,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22.5,"20a30",5,"Gran Reserva - Piedra Patos"
